universal_id,source_dataset,source_doi,domain_family,response_type,ucs_kpa,cbr_pct,cbr_condition,curing_days,soil_id,soil_class,soil_location,sand_pct,silt_pct,clay_pct,gravel_pct,ll_pct,pl_pct,pi_pct,specific_gravity,omc_pct,mdd_gcm3,water_content_pct,dry_density_gcm3,cement_pct,lime_pct,fly_ash_pct,ggbs_pct,rice_husk_ash_pct,pond_ash_pct,marble_powder_pct,harha_pct,fgd_gypsum_pct,biopolymer_pct,xanthan_gum_pct,guar_gum_pct,chitosan_pct,lignin_pct,fiber_pct,polypropylene_pct,jute_pct,waste_plastic_pct,sludge_pct,coconut_shell_pct,naoh_pct,na2sio3_pct,alkali_activator_pct,water_binder_ratio,compaction_rate_mm_min,ucs_class,ucs_high_binary,kgco2e_per_100kg_soil,source_baseline,gain,gain_per_co2,pareto_response,cbr_class,cbr_pass_8
UCDV1_02846,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,32.1,,,,,,,,,,38.3,14.9,23.4,,18.2,1.93,,,,,,,,,,8.7,,,,,,,,,,,,,,,,,,,,0.348,8.0,24.1,69.2528735632184,CBR,strong_>20,1.0
UCDV1_02847,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,32.4,,,,,,,,,,37.9,15.2,22.7,,18.2,1.94,,,,,,,,,,8.8,,,,,,,,,,,,,,,,,,,,0.35200000000000004,8.0,24.4,69.31818181818181,CBR,strong_>20,1.0
UCDV1_02848,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,32.4,,,,,,,,,,37.9,15.2,22.7,,18.2,1.94,,,,,,,,,,8.8,,,,,,,,,,,,,,,,,,,,0.35200000000000004,8.0,24.4,69.31818181818181,CBR,strong_>20,1.0
UCDV1_02849,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,33.5,,,,,,,,,,37.5,15.2,22.3,,18.2,1.95,,,,,,,,,,8.9,,,,,,,,,,,,,,,,,,,,0.35600000000000004,8.0,25.5,71.62921348314606,CBR,strong_>20,1.0
UCDV1_02850,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,33.5,,,,,,,,,,37.5,15.2,22.3,,18.2,1.95,,,,,,,,,,8.9,,,,,,,,,,,,,,,,,,,,0.35600000000000004,8.0,25.5,71.62921348314606,CBR,strong_>20,1.0
UCDV1_02851,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,34.0,,,,,,,,,,37.0,15.0,22.0,,18.2,1.96,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,0.36,8.0,26.0,72.22222222222223,CBR,strong_>20,1.0
UCDV1_02852,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,34.0,,,,,,,,,,37.0,15.0,22.0,,18.2,1.96,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,0.36,8.0,26.0,72.22222222222223,CBR,strong_>20,1.0
UCDV1_02853,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,34.5,,,,,,,,,,37.0,15.0,22.0,,18.19,1.962,,,,,,,,,,9.1,,,,,,,,,,,,,,,,,,,,0.364,8.0,26.5,72.80219780219781,CBR,strong_>20,1.0
UCDV1_02854,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,34.5,,,,,,,,,,37.0,15.0,22.0,,18.19,1.962,,,,,,,,,,9.1,,,,,,,,,,,,,,,,,,,,0.364,8.0,26.5,72.80219780219781,CBR,strong_>20,1.0
UCDV1_02855,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,34.8,,,,,,,,,,37.0,15.0,22.0,,18.18,1.964,,,,,,,,,,9.2,,,,,,,,,,,,,,,,,,,,0.368,8.0,26.799999999999997,72.82608695652173,CBR,strong_>20,1.0
UCDV1_02856,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,34.8,,,,,,,,,,37.0,15.0,22.0,,18.18,1.964,,,,,,,,,,9.2,,,,,,,,,,,,,,,,,,,,0.368,8.0,26.799999999999997,72.82608695652173,CBR,strong_>20,1.0
UCDV1_02857,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,35.2,,,,,,,,,,37.0,15.0,22.0,,18.16,1.966,,,,,,,,,,9.3,,,,,,,,,,,,,,,,,,,,0.37200000000000005,8.0,27.200000000000003,73.11827956989247,CBR,strong_>20,1.0
UCDV1_02858,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,35.2,,,,,,,,,,37.0,15.0,22.0,,18.16,1.966,,,,,,,,,,9.3,,,,,,,,,,,,,,,,,,,,0.37200000000000005,8.0,27.200000000000003,73.11827956989247,CBR,strong_>20,1.0
UCDV1_02859,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,35.8,,,,,,,,,,37.0,15.0,22.0,,18.13,1.969,,,,,,,,,,9.4,,,,,,,,,,,,,,,,,,,,0.376,8.0,27.799999999999997,73.93617021276594,CBR,strong_>20,1.0
UCDV1_02860,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,35.8,,,,,,,,,,37.0,15.0,22.0,,18.13,1.969,,,,,,,,,,9.4,,,,,,,,,,,,,,,,,,,,0.376,8.0,27.799999999999997,73.93617021276594,CBR,strong_>20,1.0
UCDV1_02861,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,36.0,,,,,,,,,,37.0,15.0,22.0,,18.1,1.97,,,,,,,,,,9.5,,,,,,,,,,,,,,,,,,,,0.38,8.0,28.0,73.6842105263158,CBR,strong_>20,1.0
UCDV1_02862,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,36.0,,,,,,,,,,37.0,15.0,22.0,,18.1,1.97,,,,,,,,,,9.5,,,,,,,,,,,,,,,,,,,,0.38,8.0,28.0,73.6842105263158,CBR,strong_>20,1.0
UCDV1_02863,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,36.5,,,,,,,,,,36.8,15.1,21.7,,18.0,1.972,,,,,,,,,,9.6,,,,,,,,,,,,,,,,,,,,0.384,8.0,28.5,74.21875,CBR,strong_>20,1.0
UCDV1_02864,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,36.5,,,,,,,,,,36.8,15.1,21.7,,18.0,1.972,,,,,,,,,,9.6,,,,,,,,,,,,,,,,,,,,0.384,8.0,28.5,74.21875,CBR,strong_>20,1.0
UCDV1_02865,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,36.9,,,,,,,,,,36.7,15.1,21.6,,17.92,1.973,,,,,,,,,,9.7,,,,,,,,,,,,,,,,,,,,0.38799999999999996,8.0,28.9,74.48453608247424,CBR,strong_>20,1.0
UCDV1_02866,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,36.9,,,,,,,,,,36.7,15.1,21.6,,17.92,1.973,,,,,,,,,,9.7,,,,,,,,,,,,,,,,,,,,0.38799999999999996,8.0,28.9,74.48453608247424,CBR,strong_>20,1.0
UCDV1_02867,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,37.6,,,,,,,,,,36.5,15.1,21.4,,17.93,1.975,,,,,,,,,,9.8,,,,,,,,,,,,,,,,,,,,0.392,8.0,29.6,75.51020408163265,CBR,strong_>20,1.0
UCDV1_02868,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,37.6,,,,,,,,,,36.5,15.1,21.4,,17.93,1.975,,,,,,,,,,9.8,,,,,,,,,,,,,,,,,,,,0.392,8.0,29.6,75.51020408163265,CBR,strong_>20,1.0
UCDV1_02869,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,37.8,,,,,,,,,,36.3,15.2,21.1,,17.91,1.977,,,,,,,,,,9.9,,,,,,,,,,,,,,,,,,,,0.396,8.0,29.799999999999997,75.25252525252525,CBR,strong_>20,1.0
UCDV1_02870,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,37.8,,,,,,,,,,36.3,15.2,21.1,,17.91,1.977,,,,,,,,,,9.9,,,,,,,,,,,,,,,,,,,,0.396,8.0,29.799999999999997,75.25252525252525,CBR,strong_>20,1.0
UCDV1_02871,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,38.0,,,,,,,,,,36.0,15.0,21.0,,17.9,1.98,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,0.4,8.0,30.0,75.0,CBR,strong_>20,1.0
UCDV1_02872,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,38.0,,,,,,,,,,36.0,15.0,21.0,,17.9,1.98,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,0.4,8.0,30.0,75.0,CBR,strong_>20,1.0
UCDV1_02873,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,38.3,,,,,,,,,,35.7,14.9,20.8,,17.88,1.98,,,,,,,,,,10.1,,,,,,,,,,,,,,,,,,,,0.40399999999999997,8.0,30.299999999999997,75.0,CBR,strong_>20,1.0
UCDV1_02874,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,38.3,,,,,,,,,,35.7,14.9,20.8,,17.88,1.98,,,,,,,,,,10.1,,,,,,,,,,,,,,,,,,,,0.40399999999999997,8.0,30.299999999999997,75.0,CBR,strong_>20,1.0
UCDV1_02875,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,38.5,,,,,,,,,,35.5,15.1,20.4,,17.84,1.982,,,,,,,,,,10.2,,,,,,,,,,,,,,,,,,,,0.408,8.0,30.5,74.75490196078432,CBR,strong_>20,1.0
UCDV1_02876,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,38.5,,,,,,,,,,35.5,15.1,20.4,,17.84,1.982,,,,,,,,,,10.2,,,,,,,,,,,,,,,,,,,,0.408,8.0,30.5,74.75490196078432,CBR,strong_>20,1.0
UCDV1_02877,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,38.9,,,,,,,,,,34.6,14.9,19.7,,17.79,1.984,,,,,,,,,,10.3,,,,,,,,,,,,,,,,,,,,0.41200000000000003,8.0,30.9,74.99999999999999,CBR,strong_>20,1.0
UCDV1_02878,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,38.9,,,,,,,,,,34.6,14.9,19.7,,17.79,1.984,,,,,,,,,,10.3,,,,,,,,,,,,,,,,,,,,0.41200000000000003,8.0,30.9,74.99999999999999,CBR,strong_>20,1.0
UCDV1_02879,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,39.6,,,,,,,,,,33.3,14.0,19.3,,17.73,1.987,,,,,,,,,,10.4,,,,,,,,,,,,,,,,,,,,0.41600000000000004,8.0,31.6,75.96153846153845,CBR,strong_>20,1.0
UCDV1_02880,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,39.6,,,,,,,,,,33.3,14.0,19.3,,17.73,1.987,,,,,,,,,,10.4,,,,,,,,,,,,,,,,,,,,0.41600000000000004,8.0,31.6,75.96153846153845,CBR,strong_>20,1.0
UCDV1_02881,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,40.0,,,,,,,,,,33.0,14.0,19.0,,17.7,1.99,,,,,,,,,,10.5,,,,,,,,,,,,,,,,,,,,0.42,8.0,32.0,76.19047619047619,CBR,strong_>20,1.0
UCDV1_02882,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,40.0,,,,,,,,,,33.0,14.0,19.0,,17.7,1.99,,,,,,,,,,10.5,,,,,,,,,,,,,,,,,,,,0.42,8.0,32.0,76.19047619047619,CBR,strong_>20,1.0
UCDV1_02883,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,41.1,,,,,,,,,,32.8,14.0,18.8,,17.7,1.99,,,,,,,,,,10.6,,,,,,,,,,,,,,,,,,,,0.424,8.0,33.1,78.06603773584906,CBR,strong_>20,1.0
UCDV1_02884,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,41.1,,,,,,,,,,32.8,14.0,18.8,,17.7,1.99,,,,,,,,,,10.6,,,,,,,,,,,,,,,,,,,,0.424,8.0,33.1,78.06603773584906,CBR,strong_>20,1.0
UCDV1_02885,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,42.4,,,,,,,,,,32.4,13.9,18.5,,17.71,1.99,,,,,,,,,,10.7,,,,,,,,,,,,,,,,,,,,0.428,8.0,34.4,80.37383177570094,CBR,strong_>20,1.0
UCDV1_02886,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,42.4,,,,,,,,,,32.4,13.9,18.5,,17.71,1.99,,,,,,,,,,10.7,,,,,,,,,,,,,,,,,,,,0.428,8.0,34.4,80.37383177570094,CBR,strong_>20,1.0
UCDV1_02887,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,43.2,,,,,,,,,,31.5,13.9,17.6,,17.71,1.99,,,,,,,,,,10.8,,,,,,,,,,,,,,,,,,,,0.43200000000000005,8.0,35.2,81.48148148148148,CBR,strong_>20,1.0
UCDV1_02888,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,43.2,,,,,,,,,,31.5,13.9,17.6,,17.71,1.99,,,,,,,,,,10.8,,,,,,,,,,,,,,,,,,,,0.43200000000000005,8.0,35.2,81.48148148148148,CBR,strong_>20,1.0
UCDV1_02889,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,43.5,,,,,,,,,,31.1,14.0,17.1,,17.7,1.99,,,,,,,,,,10.9,,,,,,,,,,,,,,,,,,,,0.436,8.0,35.5,81.42201834862385,CBR,strong_>20,1.0
UCDV1_02890,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,43.5,,,,,,,,,,31.1,14.0,17.1,,17.7,1.99,,,,,,,,,,10.9,,,,,,,,,,,,,,,,,,,,0.436,8.0,35.5,81.42201834862385,CBR,strong_>20,1.0
UCDV1_02891,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,44.0,,,,,,,,,,31.0,14.0,17.0,,17.7,1.99,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,0.44,8.0,36.0,81.81818181818181,CBR,strong_>20,1.0
UCDV1_02892,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,44.0,,,,,,,,,,31.0,14.0,17.0,,17.7,1.99,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,0.44,8.0,36.0,81.81818181818181,CBR,strong_>20,1.0
UCDV1_02895,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,44.5,,,,,,,,,,30.3,13.7,16.6,,17.63,1.99,,,,,,,,,,11.2,,,,,,,,,,,,,,,,,,,,0.44799999999999995,8.0,36.5,81.47321428571429,CBR,strong_>20,1.0
UCDV1_02896,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,44.5,,,,,,,,,,30.3,13.7,16.6,,17.63,1.99,,,,,,,,,,11.2,,,,,,,,,,,,,,,,,,,,0.44799999999999995,8.0,36.5,81.47321428571429,CBR,strong_>20,1.0
UCDV1_02897,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,44.6,,,,,,,,,,29.8,13.4,16.4,,17.57,1.99,,,,,,,,,,11.3,,,,,,,,,,,,,,,,,,,,0.452,8.0,36.6,80.97345132743362,CBR,strong_>20,1.0
UCDV1_02898,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,44.6,,,,,,,,,,29.8,13.4,16.4,,17.57,1.99,,,,,,,,,,11.3,,,,,,,,,,,,,,,,,,,,0.452,8.0,36.6,80.97345132743362,CBR,strong_>20,1.0
UCDV1_01778,Zenodo_19242690_Biopolymer_UCS_CBR_2026,10.1007/s12517-022-09552-y,biopolymer_multi_additive,CBR,,55.947,unsoaked,7.0,,CL,"Hilltop area, Nsukka, Nigeria ",26.0,,,,36.5,10.7,25.8,2.65,,1.73,,,0.0,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,0.25,1.0,54.947,219.788,CBR,strong_>20,1.0
UCDV1_01782,Zenodo_19242690_Biopolymer_UCS_CBR_2026,10.1007/s12517-022-09552-y,biopolymer_multi_additive,CBR,,59.07,unsoaked,7.0,,CL,"Hilltop area, Nsukka, Nigeria ",26.0,,,,36.5,10.7,25.8,2.65,,1.73,,,0.0,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.5,1.0,58.07,116.14,CBR,strong_>20,1.0
UCDV1_01786,Zenodo_19242690_Biopolymer_UCS_CBR_2026,10.1007/s12517-022-09552-y,biopolymer_multi_additive,CBR,,122.304,unsoaked,7.0,,CL,"Hilltop area, Nsukka, Nigeria ",26.0,,,,36.5,10.7,25.8,2.65,,1.73,,,0.0,,,,,,,,,0.3,,,,,,,,,,,,,,,,,,0.75,1.0,121.304,161.73866666666666,CBR,strong_>20,1.0
UCDV1_01889,Zenodo_19242690_Biopolymer_UCS_CBR_2026,10.1007/s40515-015-0020-0,biopolymer_multi_additive,CBR,,54.0,unsoaked,28.0,,CH,"BC soil , North Karnataka, India",24.0,51.0,21.0,,64.0,31.0,33.0,2.5,16.11,1.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,53.0,,CBR,strong_>20,1.0
