scenario_factor,EC_mix_kgCO2e_m3,rho_d_kg_m3
1.0,1095.4553334715831,1688.27726809378
1.0,1326.2177569279636,1688.27726809378
1.0,1326.2177569279636,1688.27726809378
1.0,1326.2177569279636,1688.27726809378
1.0,1326.2177569279636,1688.27726809378
1.0,1326.2177569279636,1688.27726809378
1.0,1326.2177569279636,1688.27726809378
1.0,1326.2177569279636,1688.27726809378
1.0,1326.2177569279636,1688.27726809378
1.0,1326.2177569279636,1688.27726809378
1.0,1326.2177569279636,1688.27726809378
1.0,1326.2177569279636,1688.27726809378
1.0,1326.2177569279636,1688.27726809378
1.0,1326.2177569279636,1688.27726809378
1.0,1332.113061522443,1688.27726809378
1.0,1332.113061522443,1688.27726809378
1.0,1332.113061522443,1688.27726809378
1.0,1332.113061522443,1688.27726809378
1.0,1332.113061522443,1688.27726809378
1.0,1332.113061522443,1688.27726809378
1.0,1332.113061522443,1688.27726809378
1.0,1332.113061522443,1688.27726809378
1.0,1332.113061522443,1688.27726809378
1.0,1332.113061522443,1688.27726809378
1.0,1326.9964900732134,1688.27726809378
1.0,1326.9964900732134,1688.27726809378
1.0,1326.9964900732134,1688.27726809378
1.0,1326.9964900732134,1688.27726809378
1.0,1326.9964900732134,1688.27726809378
1.0,1326.9964900732134,1688.27726809378
1.0,1326.9964900732134,1688.27726809378
1.0,1326.9964900732134,1688.27726809378
1.0,1326.9964900732134,1688.27726809378
1.0,1326.9964900732134,1688.27726809378
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.8275,1650.0
1.0,8.712,1650.0
1.0,8.5965,1650.0
1.0,8.53875,1650.0
1.0,8.481,1650.0
1.0,8.42325,1650.0
1.0,8.30775,1650.0
1.0,8.8275,1650.0
1.0,8.712,1650.0
1.0,8.5965,1650.0
1.0,8.53875,1650.0
1.0,8.481,1650.0
1.0,8.42325,1650.0
1.0,8.30775,1650.0
1.0,8.8275,1650.0
1.0,8.712,1650.0
1.0,8.5965,1650.0
1.0,8.53875,1650.0
1.0,8.481,1650.0
1.0,8.42325,1650.0
1.0,8.30775,1650.0
1.0,8.8275,1650.0
1.0,8.712,1650.0
1.0,8.5965,1650.0
1.0,8.53875,1650.0
1.0,8.481,1650.0
1.0,8.42325,1650.0
1.0,8.30775,1650.0
1.0,8.8275,1650.0
1.0,8.712,1650.0
1.0,8.5965,1650.0
1.0,8.53875,1650.0
1.0,8.481,1650.0
1.0,8.42325,1650.0
1.0,8.30775,1650.0
1.0,8.8275,1650.0
1.0,8.712,1650.0
1.0,8.5965,1650.0
1.0,8.53875,1650.0
1.0,8.481,1650.0
1.0,8.42325,1650.0
1.0,8.30775,1650.0
1.0,8.8275,1650.0
1.0,8.712,1650.0
1.0,8.5965,1650.0
1.0,8.53875,1650.0
1.0,8.481,1650.0
1.0,8.42325,1650.0
1.0,8.30775,1650.0
1.0,8.8275,1650.0
1.0,8.712,1650.0
1.0,8.5965,1650.0
1.0,8.53875,1650.0
1.0,8.481,1650.0
1.0,8.42325,1650.0
1.0,8.30775,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.35,1670.0
1.0,153.07999999999998,1720.0
1.0,303.4,1640.0
1.0,580.35,1590.0
1.0,119.36800000000001,1720.0
1.0,248.82,1740.0
1.0,497.37000000000006,1770.0
1.0,7.1000000000000005,1420.0
1.0,131.72,1480.0
1.0,271.95,1470.0
1.0,507.34999999999997,1390.0
1.0,108.26400000000002,1560.0
1.0,218.79000000000002,1530.0
1.0,421.5,1500.0
1.0,6.45,1290.0
1.0,390.59000000000003,1390.0
1.0,7.05,1410.0
1.0,71.709,1353.0
1.0,7.0,1400.0
1.0,135.33999999999997,1340.0
1.0,6.1000000000000005,1220.0
1.0,92.39999999999999,1200.0
1.0,7.035,1407.0
1.0,71.33800000000001,1346.0
1.0,132.815,1315.0
1.0,8.615,1723.0
1.0,88.61599999999999,1672.0
1.0,166.85199999999998,1652.0
1.0,6.45,1290.0
1.0,6.765000000000001,1353.0
1.0,7.03,1406.0
1.0,64.124,1564.0
1.0,118.426,1538.0
1.0,169.952,1504.0
1.0,219.328,1472.0
1.0,266.03,1438.0
1.0,67.808,2080.0
1.0,125.21600000000001,2080.0
1.0,128.96800000000002,1960.0
1.0,99.96000000000001,1960.0
1.0,124.36200000000002,1890.0
1.0,96.39,1890.0
1.0,84.15,1650.0
1.0,68.97,1650.0
1.0,86.94400000000002,2080.0
1.0,125.21600000000001,2080.0
1.0,91.96000000000001,2200.0
1.0,108.12,2120.0
1.0,127.624,2120.0
1.0,103.544,1720.0
1.0,87.72,1720.0
1.0,115.58399999999999,1920.0
1.0,126.336,1920.0
1.0,170.62,1900.0
1.0,96.9,1900.0
1.0,120.41400000000002,1830.0
1.0,125.538,1830.0
1.0,216.4,2000.0
1.0,131.60000000000002,2000.0
1.0,120.4,2000.0
1.0,120.4,2000.0
1.0,123.52200000000002,1730.0
1.0,104.146,1730.0
1.0,83.60000000000001,2000.0
1.0,120.4,2000.0
1.0,105.35000000000001,1750.0
1.0,115.15,1750.0
1.0,108.55,1670.0
1.0,128.59,1670.0
1.0,100.534,1670.0
1.0,100.98,1980.0
1.0,119.19600000000001,1980.0
1.0,127.59599999999999,1860.0
1.0,94.86,1860.0
1.0,132.398,1930.0
1.0,137.802,1930.0
1.0,103.53,1450.0
1.0,95.41,1450.0
1.0,101.91,2150.0
1.0,141.47,2150.0
1.0,138.0,1840.0
1.0,165.23200000000003,1840.0
1.0,132.25799999999998,2009.9999999999998
1.0,106.52999999999999,2009.9999999999998
1.0,105.938,1610.0
1.0,96.922,1610.0
1.0,96.922,1610.0
1.0,129.35,1990.0
1.0,119.798,1990.0
1.0,146.29999999999998,1900.0
1.0,125.02000000000001,1900.0
1.0,100.47,1970.0
1.0,118.594,1970.0
1.0,101.738,1690.0
1.0,199.386,2090.0
1.0,125.818,2090.0
1.0,89.57,1690.0
1.0,117.12400000000001,1780.0
1.0,74.40400000000001,1780.0
1.0,176.90599999999998,1970.0
1.0,104.40999999999998,1970.0
1.0,174.582,1830.0
1.0,120.41400000000002,1830.0
1.0,98.94000000000001,1940.0
1.0,116.788,1940.0
1.0,137.79999999999998,2120.0
1.0,127.624,2120.0
1.0,173.628,1820.0
1.0,109.56400000000001,1820.0
1.0,80.35999999999999,1960.0
1.0,117.99199999999999,1960.0
1.0,131.712,1920.0
1.0,97.92,1920.0
1.0,79.95,1950.0
1.0,175.11,1950.0
1.0,130.12999999999997,1690.0
1.0,111.202,1690.0
1.0,139.37,1810.0
1.0,152.40200000000002,1810.0
1.0,110.5,1700.0
1.0,102.34,1700.0
1.0,151.606,2210.0
1.0,92.378,2210.0
1.0,108.57,1650.0
1.0,107.25,1650.0
1.0,99.33,1650.0
1.0,126.42,2100.0
1.0,136.5,2100.0
1.0,134.23200000000003,2040.0
1.0,104.04,2040.0
1.0,113.778,1890.0
1.0,146.29999999999998,1900.0
1.0,114.38000000000001,1900.0
1.0,129.43,2150.0
1.0,124.79999999999998,1920.0
1.0,115.58399999999999,1920.0
1.0,181.26,1900.0
1.0,159.98000000000002,1900.0
1.0,96.726,1470.0
1.0,148.60999999999999,1930.0
1.0,116.186,1930.0
1.0,96.46,1820.0
1.0,109.56400000000001,1820.0
1.0,117.12400000000001,1780.0
1.0,111.972,1860.0
1.0,188.892,1980.0
1.0,119.19600000000001,1980.0
1.0,118.594,1970.0
1.0,126.336,1920.0
1.0,117.12400000000001,1780.0
1.0,90.1,1700.0
1.0,102.34,1700.0
1.0,93.6,1440.0
1.0,86.688,1440.0
1.0,111.972,1860.0
1.0,166.716,1980.0
1.0,105.952,1760.0
1.0,121.00199999999998,2009.9999999999998
1.0,117.78200000000001,1790.0
1.0,105.952,1760.0
1.0,119.756,1820.0
1.0,173.628,1820.0
1.0,129.948,1820.0
1.0,119.756,1820.0
1.0,136.5,1820.0
1.0,173.628,1820.0
1.0,91.504,1520.0
1.0,136.496,1520.0
1.0,138.51600000000002,1940.0
1.0,129.43,2150.0
1.0,121.00199999999998,2009.9999999999998
1.0,91.504,1520.0
1.0,93.31,1550.0
1.0,112.574,1870.0
1.0,126.42,2100.0
1.0,123.19999999999999,1600.0
1.0,114.24,1600.0
1.0,117.03999999999999,1520.0
1.0,105.28,1600.0
1.0,105.28,1600.0
1.0,104.622,1590.0
1.0,95.718,1590.0
1.0,107.814,1510.0
1.0,8.6,1720.0
1.0,50.17,1730.0
1.0,92.75,1750.0
1.0,8.86,1772.0
1.0,43.03600000000001,1537.0
1.0,43.03600000000001,1537.0
1.0,43.03600000000001,1537.0
1.0,43.03600000000001,1537.0
1.0,43.03600000000001,1537.0
1.0,43.03600000000001,1537.0
1.0,43.03600000000001,1537.0
1.0,43.03600000000001,1537.0
1.0,43.03600000000001,1537.0
1.0,43.03600000000001,1537.0
1.0,43.03600000000001,1537.0
1.0,43.03600000000001,1537.0
1.0,43.03600000000001,1537.0
1.0,43.03600000000001,1537.0
1.0,43.03600000000001,1537.0
1.0,43.03600000000001,1537.0
1.0,43.03600000000001,1537.0
1.0,43.03600000000001,1537.0
1.0,43.03600000000001,1537.0
1.0,43.03600000000001,1537.0
1.0,43.03600000000001,1537.0
1.0,43.03600000000001,1537.0
1.0,43.03600000000001,1537.0
1.0,43.03600000000001,1537.0
1.0,43.03600000000001,1537.0
1.0,43.03600000000001,1537.0
1.0,43.03600000000001,1537.0
1.0,43.03600000000001,1537.0
1.0,43.03600000000001,1537.0
1.0,43.03600000000001,1537.0
1.0,43.03600000000001,1537.0
1.0,43.03600000000001,1537.0
1.0,43.03600000000001,1537.0
1.0,43.03600000000001,1537.0
1.0,43.03600000000001,1537.0
1.0,43.03600000000001,1537.0
1.0,78.38700000000001,1537.0
1.0,78.38700000000001,1537.0
1.0,78.38700000000001,1537.0
1.0,78.38700000000001,1537.0
1.0,78.38700000000001,1537.0
1.0,78.38700000000001,1537.0
1.0,78.38700000000001,1537.0
1.0,78.38700000000001,1537.0
1.0,78.38700000000001,1537.0
1.0,78.38700000000001,1537.0
1.0,78.38700000000001,1537.0
1.0,78.38700000000001,1537.0
1.0,78.38700000000001,1537.0
1.0,78.38700000000001,1537.0
1.0,78.38700000000001,1537.0
1.0,78.38700000000001,1537.0
1.0,78.38700000000001,1537.0
1.0,78.38700000000001,1537.0
1.0,78.38700000000001,1537.0
1.0,78.38700000000001,1537.0
1.0,78.38700000000001,1537.0
1.0,78.38700000000001,1537.0
1.0,78.38700000000001,1537.0
1.0,78.38700000000001,1537.0
1.0,78.38700000000001,1537.0
1.0,78.38700000000001,1537.0
1.0,78.38700000000001,1537.0
1.0,78.38700000000001,1537.0
1.0,78.38700000000001,1537.0
1.0,78.38700000000001,1537.0
1.0,78.38700000000001,1537.0
1.0,78.38700000000001,1537.0
1.0,78.38700000000001,1537.0
1.0,78.38700000000001,1537.0
1.0,78.38700000000001,1537.0
1.0,78.38700000000001,1537.0
1.0,113.738,1537.0
1.0,113.738,1537.0
1.0,113.738,1537.0
1.0,113.738,1537.0
1.0,113.738,1537.0
1.0,113.738,1537.0
1.0,113.738,1537.0
1.0,113.738,1537.0
1.0,113.738,1537.0
1.0,113.738,1537.0
1.0,113.738,1537.0
1.0,113.738,1537.0
1.0,113.738,1537.0
1.0,113.738,1537.0
1.0,113.738,1537.0
1.0,113.738,1537.0
1.0,113.738,1537.0
1.0,113.738,1537.0
1.0,113.738,1537.0
1.0,113.738,1537.0
1.0,113.738,1537.0
1.0,113.738,1537.0
1.0,113.738,1537.0
1.0,113.738,1537.0
1.0,113.738,1537.0
1.0,113.738,1537.0
1.0,113.738,1537.0
1.0,113.738,1537.0
1.0,113.738,1537.0
1.0,113.738,1537.0
1.0,113.738,1537.0
1.0,113.738,1537.0
1.0,113.738,1537.0
1.0,113.738,1537.0
1.0,113.738,1537.0
1.0,113.738,1537.0
1.0,149.08900000000003,1537.0
1.0,149.08900000000003,1537.0
1.0,149.08900000000003,1537.0
1.0,149.08900000000003,1537.0
1.0,149.08900000000003,1537.0
1.0,149.08900000000003,1537.0
1.0,149.08900000000003,1537.0
1.0,149.08900000000003,1537.0
1.0,149.08900000000003,1537.0
1.0,149.08900000000003,1537.0
1.0,149.08900000000003,1537.0
1.0,149.08900000000003,1537.0
1.0,149.08900000000003,1537.0
1.0,149.08900000000003,1537.0
1.0,149.08900000000003,1537.0
1.0,149.08900000000003,1537.0
1.0,149.08900000000003,1537.0
1.0,149.08900000000003,1537.0
1.0,149.08900000000003,1537.0
1.0,149.08900000000003,1537.0
1.0,149.08900000000003,1537.0
1.0,149.08900000000003,1537.0
1.0,149.08900000000003,1537.0
1.0,149.08900000000003,1537.0
1.0,149.08900000000003,1537.0
1.0,149.08900000000003,1537.0
1.0,149.08900000000003,1537.0
1.0,149.08900000000003,1537.0
1.0,149.08900000000003,1537.0
1.0,149.08900000000003,1537.0
1.0,149.08900000000003,1537.0
1.0,149.08900000000003,1537.0
1.0,149.08900000000003,1537.0
1.0,149.08900000000003,1537.0
1.0,149.08900000000003,1537.0
1.0,149.08900000000003,1537.0
1.0,7.6850000000000005,1537.0
1.0,7.6850000000000005,1537.0
1.0,7.6850000000000005,1537.0
1.0,7.6850000000000005,1537.0
1.0,7.6850000000000005,1537.0
1.0,7.6850000000000005,1537.0
1.0,7.6850000000000005,1537.0
1.0,7.6850000000000005,1537.0
1.0,7.6850000000000005,1537.0
1.0,7.6850000000000005,1537.0
1.0,7.6850000000000005,1537.0
1.0,7.6850000000000005,1537.0
1.0,7.6850000000000005,1537.0
1.0,7.6850000000000005,1537.0
1.0,43.03600000000001,1537.0
1.0,43.03600000000001,1537.0
1.0,43.03600000000001,1537.0
1.0,43.03600000000001,1537.0
1.0,43.03600000000001,1537.0
1.0,78.38700000000001,1537.0
1.0,78.38700000000001,1537.0
1.0,78.38700000000001,1537.0
1.0,78.38700000000001,1537.0
1.0,78.38700000000001,1537.0
1.0,78.38700000000001,1537.0
1.0,113.738,1537.0
1.0,113.738,1537.0
1.0,113.738,1537.0
1.0,113.738,1537.0
1.0,113.738,1537.0
1.0,113.738,1537.0
1.0,113.738,1537.0
1.0,113.738,1537.0
1.0,149.08900000000003,1537.0
1.0,149.08900000000003,1537.0
1.0,149.08900000000003,1537.0
1.0,149.08900000000003,1537.0
1.0,149.08900000000003,1537.0
1.0,149.08900000000003,1537.0
1.0,149.08900000000003,1537.0
1.0,149.08900000000003,1537.0
1.0,58.18932000000001,1790.0
1.0,58.18932000000001,1790.0
1.0,58.18932000000001,1790.0
1.0,58.024640000000005,1790.0
1.0,58.024640000000005,1790.0
1.0,58.024640000000005,1790.0
1.0,58.024640000000005,1790.0
1.0,58.354,1790.0
1.0,58.18932000000001,1790.0
1.0,58.18932000000001,1790.0
1.0,58.354,1790.0
1.0,58.354,1790.0
1.0,58.024640000000005,1790.0
1.0,58.18932000000001,1790.0
1.0,64.548,1980.0
1.0,64.548,1980.0
1.0,64.548,1980.0
1.0,64.36584,1980.0
1.0,64.36584,1980.0
1.0,64.36584,1980.0
1.0,64.36584,1980.0
1.0,64.18368,1980.0
1.0,64.00152000000001,1980.0
1.0,64.36584,1980.0
1.0,64.36584,1980.0
1.0,64.18368,1980.0
1.0,64.18368,1980.0
1.0,64.18368,1980.0
1.0,64.36584,1980.0
1.0,63.11424,1680.0
1.0,71.16336000000001,1710.0
1.0,48.14656000000001,1760.0
1.0,40.95,1750.0
1.0,51.44136,1740.0
1.0,65.82212000000001,1690.0
1.0,58.498999999999995,1750.0
1.0,60.58120000000001,1700.0
1.0,54.48808,1730.0
1.0,43.412800000000004,1720.0
1.0,69.70536,1860.0
1.0,78.48036,1890.0
1.0,53.34420000000001,1950.0
1.0,44.984440000000006,1930.0
1.0,56.586240000000004,1920.0
1.0,73.52092,1870.0
1.0,64.85032,1940.0
1.0,66.82272,1880.0
1.0,60.33308000000001,1910.0
1.0,48.3056,1900.0
1.0,9.700000000000001,1940.0
1.0,9.700000000000001,1940.0
1.0,9.700000000000001,1940.0
1.0,9.700000000000001,1940.0
1.0,9.700000000000001,1940.0
1.0,9.700000000000001,1940.0
1.0,9.700000000000001,1940.0
1.0,9.700000000000001,1940.0
1.0,9.700000000000001,1940.0
1.0,9.700000000000001,1940.0
1.0,8.915000000000001,1783.0
1.0,8.915000000000001,1783.0
1.0,8.915000000000001,1783.0
1.0,8.915000000000001,1783.0
1.0,8.59,1718.0
1.0,8.59,1718.0
1.0,8.59,1718.0
1.0,8.59,1718.0
1.0,8.49,1698.0
1.0,8.49,1698.0
1.0,8.49,1698.0
1.0,8.49,1698.0
1.0,8.2,1640.0
1.0,8.2,1640.0
1.0,8.2,1640.0
1.0,8.2,1640.0
1.0,7.930000000000001,1586.0
1.0,7.930000000000001,1586.0
1.0,7.930000000000001,1586.0
1.0,7.930000000000001,1586.0
1.0,8.065,1613.0
1.0,8.065,1613.0
1.0,8.065,1613.0
1.0,8.065,1613.0
1.0,7.8500000000000005,1570.0
1.0,7.8500000000000005,1570.0
1.0,7.8500000000000005,1570.0
1.0,7.8500000000000005,1570.0
1.0,7.8500000000000005,1570.0
1.0,7.8500000000000005,1570.0
1.0,7.8500000000000005,1570.0
1.0,7.8500000000000005,1570.0
1.0,7.8500000000000005,1570.0
1.0,7.8500000000000005,1570.0
1.0,7.8500000000000005,1570.0
1.0,7.8500000000000005,1570.0
1.0,7.8500000000000005,1570.0
1.0,7.8500000000000005,1570.0
1.0,7.8500000000000005,1570.0
1.0,7.8500000000000005,1570.0
1.0,7.8500000000000005,1570.0
1.0,7.8500000000000005,1570.0
1.0,7.8500000000000005,1570.0
1.0,7.8500000000000005,1570.0
1.0,7.8500000000000005,1570.0
1.0,7.8500000000000005,1570.0
1.0,7.8500000000000005,1570.0
1.0,7.8500000000000005,1570.0
1.0,7.8500000000000005,1570.0
1.0,7.8500000000000005,1570.0
1.0,7.8500000000000005,1570.0
1.0,7.8500000000000005,1570.0
1.0,8.65,1730.0
1.0,8.65,1730.0
1.0,8.65,1730.0
1.0,8.65,1730.0
1.0,8.65,1730.0
1.0,8.65,1730.0
1.0,8.65,1730.0
1.0,8.65,1730.0
1.0,8.65,1730.0
1.0,8.65,1730.0
1.0,8.65,1730.0
1.0,8.65,1730.0
1.0,8.65,1730.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,7.3500000000000005,1470.0
1.0,7.3500000000000005,1470.0
1.0,7.8500000000000005,1570.0
1.0,7.8500000000000005,1570.0
1.0,7.95,1590.0
1.0,7.95,1590.0
1.0,8.15,1630.0
1.0,8.15,1630.0
1.0,7.95,1590.0
1.0,7.95,1590.0
1.0,7.95,1590.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.25,1650.0
1.0,8.2,1640.0
1.0,8.2,1640.0
1.0,8.2,1640.0
1.0,8.1,1620.0
1.0,8.1,1620.0
1.0,8.1,1620.0
1.0,8.05,1610.0
1.0,8.05,1610.0
1.0,8.05,1610.0
1.0,8.9,1780.0
1.0,8.9,1780.0
1.0,8.9,1780.0
1.0,8.9,1780.0
1.0,8.9,1780.0
1.0,8.9,1780.0
1.0,8.9,1780.0
1.0,8.9,1780.0
1.0,8.9,1780.0
1.0,8.9,1780.0
1.0,8.9,1780.0
1.0,8.9,1780.0
1.0,8.9,1780.0
1.0,8.9,1780.0
1.0,7.9,1580.0
1.0,7.46,1492.0
1.0,7.05,1410.0
1.0,7.05,1410.0
1.0,7.05,1410.0
1.0,6.95,1390.0
1.0,6.95,1390.0
1.0,6.95,1390.0
1.0,6.7,1340.0
1.0,6.7,1340.0
1.0,6.7,1340.0
1.0,10.049999999999999,2009.9999999999998
1.0,10.049999999999999,2009.9999999999998
1.0,10.049999999999999,2009.9999999999998
1.0,10.049999999999999,2009.9999999999998
1.0,10.049999999999999,2009.9999999999998
1.0,10.049999999999999,2009.9999999999998
1.0,10.049999999999999,2009.9999999999998
1.0,9.15,1830.0
1.0,9.15,1830.0
1.0,9.15,1830.0
1.0,9.15,1830.0
1.0,9.15,1830.0
1.0,9.15,1830.0
1.0,9.15,1830.0
1.0,9.15,1830.0
1.0,9.15,1830.0
1.0,8.85,1770.0
1.0,8.85,1770.0
1.0,8.85,1770.0
1.0,8.85,1770.0
1.0,8.85,1770.0
1.0,8.85,1770.0
1.0,8.85,1770.0
1.0,8.85,1770.0
1.0,8.85,1770.0
1.0,8.85,1770.0
1.0,8.85,1770.0
1.0,8.85,1770.0
1.0,8.950000000000001,1790.0
1.0,8.950000000000001,1790.0
1.0,8.950000000000001,1790.0
1.0,9.25,1850.0
1.0,9.25,1850.0
1.0,9.25,1850.0
1.0,8.85,1770.0
1.0,8.85,1770.0
1.0,8.85,1770.0
1.0,9.0,1800.0
1.0,9.0,1800.0
1.0,9.0,1800.0
1.0,9.25,1850.0
1.0,9.25,1850.0
1.0,9.25,1850.0
1.0,8.85,1770.0
1.0,8.85,1770.0
1.0,8.85,1770.0
1.0,9.0,1800.0
1.0,9.0,1800.0
1.0,9.0,1800.0
1.0,9.4,1880.0
1.0,9.4,1880.0
1.0,9.4,1880.0
1.0,5.8633500000000005,1172.67
1.0,5.8633500000000005,1172.67
1.0,5.8633500000000005,1172.67
1.0,5.8633500000000005,1172.67
1.0,5.8633500000000005,1172.67
1.0,5.8633500000000005,1172.67
1.0,5.8633500000000005,1172.67
1.0,5.8633500000000005,1172.67
1.0,5.8633500000000005,1172.67
1.0,5.8633500000000005,1172.67
1.0,5.8633500000000005,1172.67
1.0,5.8633500000000005,1172.67
1.0,5.8633500000000005,1172.67
1.0,5.8633500000000005,1172.67
1.0,5.8633500000000005,1172.67
1.0,5.8633500000000005,1172.67
1.0,5.8633500000000005,1172.67
1.0,5.8633500000000005,1172.67
1.0,5.8633500000000005,1172.67
1.0,5.8633500000000005,1172.67
1.0,5.8633500000000005,1172.67
1.0,5.8633500000000005,1172.67
1.0,5.8633500000000005,1172.67
1.0,5.8633500000000005,1172.67
1.0,5.8633500000000005,1172.67
1.0,5.8633500000000005,1172.67
1.0,5.8633500000000005,1172.67
1.0,5.8633500000000005,1172.67
1.0,5.8633500000000005,1172.67
1.0,5.8633500000000005,1172.67
1.0,5.8633500000000005,1172.67
1.0,5.8633500000000005,1172.67
1.0,5.8633500000000005,1172.67
1.0,5.8633500000000005,1172.67
1.0,5.8633500000000005,1172.67
1.0,5.8633500000000005,1172.67
1.0,5.8633500000000005,1172.67
1.0,5.8633500000000005,1172.67
1.0,5.8633500000000005,1172.67
1.0,5.8633500000000005,1172.67
1.0,5.8633500000000005,1172.67
1.0,5.8633500000000005,1172.67
1.0,5.8633500000000005,1172.67
1.0,5.8633500000000005,1172.67
1.0,5.8633500000000005,1172.67
1.0,5.8633500000000005,1172.67
1.0,5.8633500000000005,1172.67
1.0,5.8633500000000005,1172.67
1.0,5.8633500000000005,1172.67
1.0,5.8633500000000005,1172.67
1.0,5.8633500000000005,1172.67
1.0,5.8633500000000005,1172.67
1.0,5.8633500000000005,1172.67
1.0,5.8633500000000005,1172.67
1.0,5.8633500000000005,1172.67
1.0,5.8633500000000005,1172.67
1.0,5.8633500000000005,1172.67
1.0,5.8633500000000005,1172.67
1.0,5.8633500000000005,1172.67
1.0,5.8633500000000005,1172.67
1.0,7.55,1510.0
1.0,7.55,1510.0
1.0,7.55,1510.0
1.0,7.55,1510.0
1.0,7.5,1500.0
1.0,7.5,1500.0
1.0,7.5,1500.0
1.0,7.5,1500.0
1.0,7.4,1480.0
1.0,7.4,1480.0
1.0,7.4,1480.0
1.0,7.4,1480.0
1.0,7.25,1450.0
1.0,7.25,1450.0
1.0,7.25,1450.0
1.0,7.25,1450.0
1.0,7.15,1430.0
1.0,7.15,1430.0
1.0,7.15,1430.0
1.0,7.15,1430.0
1.0,6.9,1380.0
1.0,6.9,1380.0
1.0,6.9,1380.0
1.0,6.9,1380.0
1.0,8.25,1650.0
